Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,Category
18-03-2016,26.0,30.4,28.1,83.0,10.5,5.7,3.0,300.0,1.0,N ,Rain
19-03-2016,27.0,32.4,29.3,80.0,0.0,0.3,5.0,30.0,2.0,N ,Sun
20-03-2016,26.0,31.6,28.3,89.0,90.8,2.0,5.0,330.0,2.0,N ,Rain
21-03-2016,27.0,31.4,29.1,83.0,0.0,2.0,3.0,330.0,1.0,N ,Sun
22-03-2016,27.0,32.6,28.1,83.0,8888.0,2.0,5.0,320.0,2.0,N ,Rain
23-03-2016,26.0,32.0,28.6,77.0,5.5,2.6,3.0,260.0,2.0,N ,Rain
24-03-2016,26.0,32.4,29.0,74.0,0.0,1.5,4.0,360.0,1.0,N ,Sun
25-03-2016,27.0,32.0,28.8,81.0,8888.0,7.2,4.0,300.0,2.0,N ,Rain
26-03-2016,25.0,30.2,27.6,85.0,8.8,3.7,4.0,330.0,1.0,N ,Rain
27-03-2016,26.0,31.2,28.5,79.0,0.2,3.5,5.0,320.0,2.0,N ,Sun
28-03-2016,27.0,32.2,29.2,76.0,0.0,9.3,5.0,310.0,2.0,NW,Sun
29-03-2016,25.0,30.8,27.8,83.0,57.0,7.0,4.0,330.0,1.0,N ,Rain
30-03-2016,26.0,29.8,28.0,82.0,0.4,6.5,3.0,330.0,1.0,N ,Sun
31-03-2016,27.0,,27.7,86.0,6.2,0.0,3.0,330.0,1.0,N ,Rain
01-04-2016,25.0,31.8,28.2,80.0,8888.0,0.0,4.0,310.0,1.0,N ,Rain
02-04-2016,26.0,31.8,28.7,79.0,0.0,7.0,4.0,340.0,1.0,N ,Sun
03-04-2016,26.0,33.6,29.4,76.0,0.0,7.5,5.0,330.0,2.0,NW,Sun
04-04-2016,26.0,34.6,30.1,72.0,0.0,9.0,3.0,110.0,1.0,N ,Sun
05-04-2016,27.0,33.8,30.1,74.0,8888.0,8.0,4.0,180.0,1.0,N ,Rain
06-04-2016,26.0,34.2,29.8,75.0,,4.4,5.0,10.0,2.0,N ,Sun
07-04-2016,27.0,33.6,30.1,75.0,0.0,8.0,4.0,320.0,2.0,S ,Sun
08-04-2016,26.0,33.0,30.1,75.0,0.0,7.2,3.0,300.0,2.0,NW,Sun
09-04-2016,28.0,33.8,29.8,74.0,0.0,5.0,5.0,280.0,2.0,N ,Sun
10-04-2016,26.0,32.6,29.3,78.0,3.3,4.2,4.0,330.0,2.0,NW,Drizzle
11-04-2016,27.0,33.2,29.7,77.0,0.0,3.0,3.0,340.0,1.0,N ,Sun
12-04-2016,27.0,31.4,29.1,76.0,0.0,6.5,5.0,310.0,2.0,N ,Sun
13-04-2016,28.0,,30.2,73.0,8888.0,0.6,4.0,270.0,1.0,W ,Rain
14-04-2016,27.0,33.6,29.5,76.0,0.0,4.5,4.0,270.0,1.0,N ,Sun
15-04-2016,26.0,32.0,28.9,81.0,5.4,6.0,3.0,80.0,1.0,N ,Rain
16-04-2016,27.0,34.6,30.0,78.0,,1.2,4.0,270.0,2.0,N ,Sun
17-04-2016,27.0,34.0,28.9,82.0,0.0,5.8,5.0,110.0,2.0,N ,Sun
18-04-2016,25.0,33.8,29.0,81.0,45.4,5.0,3.0,60.0,1.0,N ,Rain
19-04-2016,26.0,33.0,29.4,80.0,13.7,5.0,5.0,30.0,2.0,N ,Rain
20-04-2016,26.0,31.4,28.8,79.0,8.0,5.8,4.0,300.0,1.0,N ,Rain
21-04-2016,25.0,32.0,27.7,86.0,124.5,5.2,3.0,20.0,1.0,N ,Rain
22-04-2016,25.0,33.4,29.4,77.0,2.0,4.0,5.0,50.0,2.0,E ,Drizzle
23-04-2016,27.0,33.2,30.0,75.0,0.0,7.0,3.0,40.0,2.0,E ,Sun
24-04-2016,27.0,33.4,29.7,74.0,0.0,4.0,4.0,90.0,1.0,N ,Sun
25-04-2016,27.0,33.6,29.9,76.0,8888.0,5.0,5.0,70.0,2.0,N ,Rain
26-04-2016,27.0,30.0,27.7,86.0,0.7,5.2,3.0,360.0,1.0,N ,Sun
27-04-2016,27.0,33.2,29.1,77.0,1.0,0.0,3.0,90.0,1.0,N ,Drizzle
28-04-2016,26.0,33.8,29.6,75.0,8888.0,3.5,4.0,70.0,2.0,N ,Rain
29-04-2016,27.0,34.0,29.4,75.0,0.0,5.7,4.0,140.0,1.0,N ,Sun
30-04-2016,27.0,33.2,29.7,76.0,0.0,3.5,4.0,210.0,1.0,N ,Sun
01-05-2016,26.0,32.4,29.1,80.0,1.4,3.0,4.0,80.0,2.0,N ,Drizzle
02-05-2016,27.0,34.4,29.9,74.0,0.0,7.6,4.0,90.0,1.0,N ,Sun
03-05-2016,27.0,33.6,29.9,77.0,2.6,3.7,3.0,50.0,1.0,N ,Drizzle
04-05-2016,28.0,33.7,30.3,74.0,0.0,6.3,4.0,90.0,2.0,E ,Sun
05-05-2016,28.0,29.4,28.2,84.0,0.0,6.3,4.0,320.0,0.0,N ,Sun
06-05-2016,26.0,32.4,28.8,80.0,5.8,0.0,3.0,320.0,0.0,N ,Rain
07-05-2016,27.0,32.6,29.4,77.0,0.0,4.5,4.0,200.0,1.0,N ,Sun
08-05-2016,,32.6,28.6,81.0,0.5,5.6,5.0,340.0,1.0,N ,Sun
09-05-2016,26.0,32.4,28.9,80.0,34.2,,4.0,310.0,1.0,N ,Rain
10-05-2016,27.0,34.0,29.6,76.0,1.0,4.0,3.0,160.0,1.0,N ,Drizzle
11-05-2016,27.0,34.4,30.0,77.0,0.0,6.6,4.0,170.0,1.0,S ,Sun
12-05-2016,26.0,34.0,30.0,75.0,0.0,4.2,4.0,10.0,1.0,N ,Sun
13-05-2016,27.0,35.2,30.6,73.0,1.0,3.0,3.0,120.0,1.0,SE,Drizzle
14-05-2016,,33.4,28.9,82.0,14.5,6.4,4.0,120.0,1.0,N ,Rain
15-05-2016,27.0,34.2,30.0,80.0,0.0,1.0,3.0,160.0,1.0,N ,Sun
16-05-2016,28.0,32.6,29.2,80.0,0.0,5.0,3.0,90.0,1.0,N ,Sun
17-05-2016,27.0,32.2,29.1,80.0,4.0,1.2,3.0,320.0,0.0,N ,Drizzle
18-05-2016,27.0,33.6,29.4,78.0,0.6,1.5,3.0,340.0,2.0,N ,Sun
19-05-2016,27.0,33.2,30.5,75.0,0.0,5.0,4.0,290.0,1.0,N ,Sun
20-05-2016,26.0,33.4,30.1,75.0,0.0,4.9,3.0,340.0,0.0,N ,Sun
21-05-2016,26.0,31.8,27.8,86.0,53.0,4.2,4.0,290.0,1.0,N ,Rain
22-05-2016,26.0,31.6,28.6,82.0,5.6,4.0,4.0,280.0,1.0,N ,Rain
23-05-2016,,32.4,28.4,85.0,5.7,,4.0,20.0,1.0,N ,Rain
24-05-2016,26.0,32.8,29.0,83.0,19.5,4.2,4.0,60.0,1.0,N ,Rain
25-05-2016,26.0,34.0,29.4,77.0,4.4,6.5,3.0,90.0,1.0,N ,Drizzle
26-05-2016,26.0,32.6,29.3,77.0,0.0,5.0,4.0,10.0,1.0,N ,Sun
27-05-2016,28.0,30.8,28.6,84.0,0.0,0.4,3.0,110.0,1.0,N ,Sun
28-05-2016,27.0,34.2,29.9,74.0,8888.0,0.2,3.0,290.0,2.0,W ,Rain
29-05-2016,,30.4,27.1,86.0,0.0,3.0,2.0,360.0,0.0,N ,Sun
30-05-2016,26.0,31.4,27.5,85.0,2.5,0.0,3.0,360.0,0.0,N ,Drizzle
31-05-2016,25.0,32.6,28.6,78.0,,,10.0,0.0,2.0,W ,Sun
01-06-2016,26.0,33.2,29.9,77.0,8888.0,1.0,3.0,60.0,1.0,N ,Rain
02-06-2016,28.0,34.0,30.0,76.0,0.0,6.4,4.0,90.0,1.0,E ,Sun
03-06-2016,26.0,33.8,29.3,73.0,0.0,5.5,3.0,270.0,1.0,N ,Sun
04-06-2016,27.0,33.8,29.5,77.0,8888.0,2.6,3.0,90.0,1.0,N ,Rain
05-06-2016,27.0,31.8,28.4,81.0,0.0,6.4,4.0,290.0,1.0,N ,Sun
06-06-2016,26.0,32.4,28.3,79.0,0.0,1.0,3.0,310.0,0.0,N ,Sun
07-06-2016,26.0,34.2,28.9,77.0,1.6,4.0,3.0,100.0,1.0,N ,Drizzle
08-06-2016,26.0,33.6,29.2,70.0,8888.0,6.8,4.0,270.0,2.0,N ,Rain
09-06-2016,26.0,32.4,29.0,77.0,0.0,6.5,3.0,150.0,1.0,N ,Sun
10-06-2016,26.0,33.2,29.0,80.0,31.0,2.0,3.0,80.0,1.0,N ,Rain
11-06-2016,26.0,34.6,29.3,76.0,0.0,6.2,4.0,10.0,2.0,N ,Sun
12-06-2016,26.0,33.2,29.1,74.0,0.0,6.9,3.0,350.0,1.0,N ,Sun
13-06-2016,27.0,33.0,29.6,75.0,0.0,6.0,2.0,100.0,0.0,N ,Sun
14-06-2016,27.0,31.2,28.4,76.0,0.0,2.8,3.0,320.0,1.0,N ,Sun
15-06-2016,27.0,32.0,27.7,80.0,0.0,0.0,4.0,150.0,2.0,N ,Sun
16-06-2016,25.0,33.8,29.3,73.0,0.0,2.2,5.0,160.0,2.0,N ,Sun
17-06-2016,27.0,33.2,29.5,77.0,0.2,5.6,4.0,80.0,2.0,N ,Sun
18-06-2016,24.0,30.0,25.0,85.0,57.2,3.0,3.0,250.0,0.0,N ,Rain
19-06-2016,23.0,32.0,28.0,78.0,4.2,0.0,4.0,340.0,1.0,N ,Drizzle
20-06-2016,25.0,,28.4,78.0,0.0,4.0,3.0,300.0,1.0,N ,Sun
21-06-2016,26.0,35.0,29.5,73.0,0.0,1.0,5.0,320.0,1.0,N ,Sun
22-06-2016,25.0,32.6,28.1,80.0,5.5,4.0,4.0,20.0,1.0,N ,Rain
23-06-2016,25.0,33.4,28.3,78.0,0.2,3.7,3.0,320.0,1.0,N ,Sun
24-06-2016,26.0,32.2,29.2,77.0,6.4,5.5,6.0,250.0,1.0,N ,Rain
25-06-2016,24.0,33.4,27.5,81.0,59.0,4.0,3.0,320.0,1.0,N ,Rain
26-06-2016,24.0,32.8,27.9,80.0,0.0,5.0,7.0,320.0,2.0,N ,Sun
27-06-2016,25.0,31.6,28.3,77.0,21.0,4.6,6.0,260.0,1.0,N ,Rain
28-06-2016,26.0,32.2,28.7,74.0,0.0,2.0,5.0,310.0,1.0,N ,Sun
29-06-2016,26.0,32.2,28.8,76.0,0.0,2.4,4.0,320.0,1.0,N ,Sun
30-06-2016,25.0,33.0,28.8,79.0,15.8,0.2,3.0,40.0,1.0,N ,Rain
01-07-2016,25.0,31.4,28.1,85.0,3.0,4.4,4.0,160.0,1.0,N ,Drizzle
02-07-2016,26.0,33.2,29.6,74.0,,1.0,3.0,200.0,1.0,N ,Sun
03-07-2016,26.0,33.0,29.1,76.0,0.0,4.3,6.0,270.0,1.0,N ,Sun
04-07-2016,24.0,33.4,28.4,82.0,59.0,4.3,4.0,80.0,1.0,N ,Rain
05-07-2016,24.0,33.8,29.2,79.0,0.0,5.4,5.0,160.0,2.0,N ,Sun
06-07-2016,26.0,34.2,29.1,78.0,0.5,4.5,4.0,60.0,1.0,N ,Sun
07-07-2016,25.0,34.2,29.7,76.0,0.0,7.2,5.0,40.0,2.0,N ,Sun
08-07-2016,25.0,33.6,28.8,77.0,0.8,6.7,4.0,170.0,1.0,N ,Sun
09-07-2016,26.0,35.0,29.9,71.0,0.0,6.5,4.0,90.0,1.0,N ,Sun
10-07-2016,27.0,31.2,28.4,78.0,0.0,6.3,4.0,130.0,1.0,N ,Sun
11-07-2016,27.0,34.0,29.4,76.0,0.0,1.0,4.0,170.0,1.0,N ,Sun
12-07-2016,25.0,33.0,28.7,77.0,4.5,6.5,3.0,320.0,1.0,N ,Drizzle
13-07-2016,26.0,32.4,28.4,76.0,0.0,5.3,3.0,30.0,1.0,N ,Sun
14-07-2016,27.0,33.2,29.2,75.0,0.0,4.0,4.0,60.0,1.0,N ,Sun
15-07-2016,27.0,33.6,29.6,74.0,0.0,4.0,3.0,90.0,1.0,N ,Sun
16-07-2016,27.0,32.6,26.3,92.0,0.0,5.0,3.0,130.0,2.0,N ,Sun
17-07-2016,26.0,32.6,28.0,85.0,76.0,3.6,4.0,280.0,2.0,N ,Rain
18-07-2016,24.0,32.2,27.6,82.0,32.0,4.0,4.0,310.0,1.0,N ,Rain
19-07-2016,25.0,32.0,27.9,83.0,0.0,6.4,3.0,310.0,1.0,N ,Sun
20-07-2016,25.0,32.0,26.4,87.0,15.8,3.0,4.0,290.0,2.0,N ,Rain
21-07-2016,24.0,31.6,27.8,78.0,44.7,2.2,3.0,160.0,1.0,N ,Rain
22-07-2016,25.0,31.0,26.3,86.0,0.0,6.2,3.0,40.0,1.0,N ,Sun
23-07-2016,25.0,33.6,28.3,76.0,14.8,2.0,4.0,130.0,1.0,N ,Rain
24-07-2016,25.0,32.0,27.3,83.0,0.0,6.5,5.0,230.0,1.0,N ,Sun
25-07-2016,25.0,31.2,27.7,78.0,8.0,5.0,4.0,270.0,1.0,N ,Rain
26-07-2016,24.0,32.4,28.0,76.0,0.0,0.4,4.0,320.0,2.0,N ,Sun
27-07-2016,26.0,33.8,29.1,71.0,0.0,6.2,3.0,140.0,1.0,N ,Sun
28-07-2016,24.0,33.4,28.8,72.0,0.0,6.0,4.0,70.0,1.0,N ,Sun
29-07-2016,25.0,34.4,29.8,71.0,0.0,6.0,4.0,120.0,1.0,N ,Sun
30-07-2016,25.0,32.6,28.5,77.0,0.2,5.7,4.0,320.0,2.0,E ,Sun
31-07-2016,26.0,33.4,29.3,70.0,0.0,4.5,4.0,50.0,2.0,N ,Sun
01-08-2016,27.0,32.6,29.3,73.0,0.0,6.7,4.0,180.0,1.0,N ,Sun
02-08-2016,25.0,32.6,28.2,79.0,24.5,5.2,3.0,320.0,1.0,N ,Rain
03-08-2016,25.0,32.4,28.4,63.0,2.8,6.0,4.0,340.0,1.0,N ,Drizzle
04-08-2016,26.0,33.0,28.5,72.0,0.0,6.8,4.0,170.0,1.0,N ,Sun
05-08-2016,25.0,32.4,28.7,71.0,0.0,5.5,3.0,90.0,1.0,N ,Sun
06-08-2016,26.0,33.6,28.9,71.0,0.0,6.0,5.0,310.0,2.0,N ,Sun
07-08-2016,26.0,32.8,28.4,74.0,0.0,7.0,4.0,250.0,1.0,N ,Sun
08-08-2016,26.0,30.6,28.3,82.0,6.5,4.0,3.0,70.0,1.0,N ,Rain
09-08-2016,26.0,32.0,28.5,79.0,18.2,1.6,3.0,60.0,1.0,N ,Rain
10-08-2016,25.0,34.0,29.0,77.0,2.6,4.0,3.0,140.0,1.0,N ,Drizzle
11-08-2016,26.0,32.0,28.8,79.0,4.0,6.5,4.0,30.0,1.0,N ,Drizzle
12-08-2016,26.0,32.2,28.4,77.0,8888.0,4.5,3.0,320.0,1.0,N ,Rain
13-08-2016,26.0,,29.5,72.0,0.0,3.4,4.0,90.0,1.0,N ,Sun
14-08-2016,25.0,30.0,26.5,87.0,28.8,1.0,3.0,320.0,1.0,N ,Rain
15-08-2016,25.0,32.0,28.0,79.0,5.6,0.9,3.0,340.0,1.0,N ,Rain
16-08-2016,26.0,31.4,28.4,77.0,0.0,1.3,3.0,40.0,1.0,N ,Sun
17-08-2016,25.0,34.0,29.0,73.0,0.0,2.0,4.0,60.0,2.0,N ,Sun
18-08-2016,26.0,31.8,28.8,75.0,0.0,7.0,3.0,120.0,1.0,N ,Sun
19-08-2016,27.0,32.0,29.2,76.0,0.0,1.5,3.0,320.0,1.0,N ,Sun
20-08-2016,24.0,31.6,27.7,76.0,50.0,3.5,4.0,320.0,1.0,N ,Rain
21-08-2016,25.0,32.0,28.5,75.0,0.0,7.0,3.0,320.0,1.0,N ,Sun
22-08-2016,26.0,32.0,28.3,75.0,8888.0,7.0,3.0,70.0,1.0,N ,Rain
23-08-2016,25.0,31.0,28.1,78.0,4.0,5.0,5.0,300.0,2.0,N ,Drizzle
24-08-2016,25.0,30.8,27.6,80.0,13.8,5.1,4.0,80.0,2.0,N ,Rain
25-08-2016,25.0,32.0,28.1,76.0,0.0,4.0,4.0,330.0,1.0,N ,Sun
26-08-2016,26.0,32.0,28.6,79.0,0.0,2.3,3.0,310.0,1.0,N ,Sun
27-08-2016,26.0,33.0,28.1,78.0,0.0,,4.0,100.0,2.0,E ,Sun
28-08-2016,25.0,32.0,28.6,77.0,3.6,3.5,4.0,120.0,1.0,N ,Drizzle
29-08-2016,26.0,31.2,27.9,83.0,0.0,3.2,3.0,160.0,0.0,N ,Sun
30-08-2016,26.0,30.8,25.9,92.0,20.0,2.0,3.0,330.0,1.0,N ,Rain
31-08-2016,24.0,33.2,28.8,77.0,42.8,3.0,4.0,180.0,1.0,N ,Rain
01-09-2016,25.0,33.0,28.8,79.0,0.0,4.7,6.0,320.0,2.0,C ,Sun
02-09-2016,26.0,32.0,29.3,76.0,8888.0,7.2,3.0,330.0,1.0,N ,Rain
03-09-2016,26.0,31.6,28.7,77.0,8.6,6.4,3.0,30.0,1.0,N ,Rain
04-09-2016,26.0,33.0,29.0,77.0,0.0,6.0,4.0,120.0,2.0,W ,Sun
05-09-2016,25.0,32.8,28.5,79.0,55.0,7.0,4.0,360.0,1.0,N ,Rain
06-09-2016,26.0,32.8,29.1,76.0,0.0,6.6,4.0,320.0,2.0,N ,Sun
07-09-2016,25.0,33.0,27.4,80.0,8.0,7.0,4.0,90.0,2.0,E ,Rain
08-09-2016,25.0,31.0,27.9,79.0,27.5,7.8,3.0,210.0,1.0,N ,Rain
09-09-2016,25.0,33.0,29.3,74.0,0.0,4.8,4.0,90.0,1.0,N ,Sun
10-09-2016,27.0,32.6,29.4,70.0,0.0,6.0,4.0,90.0,2.0,N ,Sun
11-09-2016,25.0,34.2,28.8,73.0,0.0,4.8,2.0,10.0,0.0,N ,Sun
12-09-2016,26.0,32.2,28.5,70.0,0.0,8.0,5.0,360.0,1.0,N ,Sun
13-09-2016,26.0,32.6,28.9,69.0,0.0,8.0,4.0,100.0,2.0,N ,Sun
14-09-2016,26.0,32.2,29.1,74.0,0.0,7.7,3.0,30.0,1.0,N ,Sun
15-09-2016,25.0,32.8,27.7,80.0,6.0,5.6,2.0,270.0,0.0,N ,Rain
16-09-2016,26.0,32.6,28.6,78.0,0.0,7.0,4.0,90.0,2.0,E ,Sun
17-09-2016,26.0,32.0,28.8,76.0,0.0,4.4,3.0,220.0,1.0,N ,Sun
18-09-2016,25.0,33.0,28.5,82.0,20.5,2.3,2.0,350.0,0.0,N ,Rain
19-09-2016,27.0,31.6,27.2,89.0,0.0,4.2,4.0,100.0,2.0,N ,Sun
20-09-2016,26.0,33.6,29.1,80.0,13.0,3.0,4.0,260.0,2.0,W ,Rain
21-09-2016,26.0,32.6,27.8,80.0,0.0,7.5,4.0,270.0,1.0,N ,Sun
22-09-2016,26.0,30.4,28.0,81.0,6.5,2.0,4.0,310.0,1.0,N ,Rain
23-09-2016,25.0,32.0,27.7,84.0,0.0,0.3,4.0,320.0,1.0,N ,Sun
24-09-2016,25.0,32.2,27.3,83.0,59.8,3.5,4.0,260.0,1.0,N ,Rain
25-09-2016,26.0,33.0,29.1,78.0,0.6,2.4,5.0,90.0,2.0,W ,Sun
26-09-2016,25.0,32.2,28.3,77.0,22.8,6.2,4.0,270.0,2.0,W ,Rain
27-09-2016,25.0,32.2,29.0,76.0,0.0,4.5,4.0,310.0,1.0,N ,Sun
28-09-2016,26.0,32.8,28.6,74.0,8888.0,2.2,4.0,100.0,2.0,N ,Rain
29-09-2016,24.0,32.2,27.9,80.0,8.7,5.5,3.0,20.0,1.0,N ,Rain
30-09-2016,25.0,29.8,27.7,82.0,0.4,,2.0,180.0,1.0,N ,Sun
01-10-2016,26.0,33.0,29.1,75.0,2.2,,5.0,250.0,2.0,W ,Drizzle
02-10-2016,26.0,32.8,28.5,75.0,0.0,,4.0,260.0,2.0,W ,Sun
03-10-2016,26.0,32.6,28.7,71.0,,,4.0,90.0,2.0,N ,Sun
04-10-2016,26.0,31.8,27.8,80.0,0.7,,4.0,320.0,1.0,N ,Sun
05-10-2016,25.0,32.6,28.6,76.0,5.8,,3.0,360.0,1.0,N ,Rain
06-10-2016,26.0,31.8,28.3,76.0,1.0,,4.0,320.0,2.0,N ,Drizzle
07-10-2016,25.0,32.6,28.5,77.0,3.2,,4.0,320.0,2.0,W ,Drizzle
08-10-2016,26.0,30.8,28.1,79.0,0.0,,4.0,270.0,1.0,N ,Sun
09-10-2016,25.0,,27.7,76.0,4.1,,3.0,290.0,1.0,N ,Drizzle
10-10-2016,26.0,30.6,27.2,84.0,4.5,,3.0,30.0,1.0,N ,Drizzle
11-10-2016,25.0,32.8,27.5,82.0,8.5,,3.0,120.0,1.0,N ,Rain
12-10-2016,25.0,29.2,27.5,85.0,15.0,,2.0,90.0,0.0,N ,Rain
13-10-2016,26.0,31.8,27.8,83.0,0.6,,4.0,10.0,1.0,N ,Sun
14-10-2016,26.0,30.2,27.6,79.0,2.2,2.2,3.0,250.0,2.0,W ,Drizzle
15-10-2016,26.0,32.0,27.7,82.0,0.0,0.0,4.0,280.0,1.0,N ,Sun
16-10-2016,25.0,33.6,29.2,76.0,14.7,,4.0,140.0,1.0,N ,Rain
17-10-2016,26.0,32.8,29.2,72.0,0.0,,3.0,170.0,2.0,NW,Sun
18-10-2016,27.0,33.4,29.6,68.0,0.0,,4.0,360.0,1.0,N ,Sun
19-10-2016,27.0,33.8,29.9,73.0,0.0,,5.0,340.0,2.0,N ,Sun
20-10-2016,27.0,32.8,29.8,72.0,0.0,,3.0,320.0,1.0,N ,Sun
21-10-2016,27.0,32.4,27.9,83.0,0.0,,3.0,110.0,0.0,N ,Sun
22-10-2016,26.0,32.0,28.6,82.0,21.0,1.1,3.0,60.0,1.0,N ,Rain
23-10-2016,25.0,29.6,25.5,93.0,7.3,1.6,3.0,250.0,1.0,N ,Rain
24-10-2016,25.0,31.8,28.2,78.0,20.8,0.0,3.0,310.0,0.0,N ,Rain
25-10-2016,24.0,31.4,27.8,81.0,7.0,2.0,6.0,310.0,2.0,N ,Rain
26-10-2016,25.0,31.8,28.8,77.0,1.4,7.5,3.0,330.0,1.0,N ,Drizzle
27-10-2016,26.0,31.4,28.0,79.0,2.2,,3.0,320.0,1.0,N ,Drizzle
28-10-2016,27.0,31.6,27.9,79.0,0.0,2.2,3.0,300.0,1.0,N ,Sun
29-10-2016,25.0,33.4,28.0,81.0,13.0,0.0,5.0,160.0,2.0,N ,Rain
30-10-2016,26.0,32.2,28.5,76.0,1.6,,5.0,270.0,1.0,N ,Drizzle
31-10-2016,26.0,32.8,28.8,74.0,0.0,,5.0,340.0,2.0,W ,Sun
01-11-2016,26.0,34.0,28.7,76.0,0.0,2.4,5.0,280.0,2.0,W ,Sun
02-11-2016,25.0,33.2,28.9,73.0,19.7,2.3,4.0,250.0,2.0,N ,Rain
03-11-2016,27.0,32.0,28.9,73.0,0.0,2.1,4.0,300.0,1.0,N ,Sun
04-11-2016,27.0,31.6,28.9,75.0,2.6,0.0,4.0,330.0,1.0,N ,Drizzle
05-11-2016,25.0,31.6,28.6,74.0,0.0,,4.0,360.0,1.0,N ,Sun
06-11-2016,27.0,32.4,29.2,74.0,0.0,0.0,6.0,320.0,2.0,N ,Sun
07-11-2016,27.0,33.6,29.6,76.0,0.0,3.2,5.0,320.0,2.0,N ,Sun
08-11-2016,26.0,31.6,28.1,82.0,0.0,3.5,3.0,320.0,1.0,N ,Sun
09-11-2016,25.0,32.2,27.9,80.0,51.0,0.0,5.0,340.0,2.0,N ,Rain
10-11-2016,26.0,32.0,27.4,80.0,0.0,6.4,5.0,300.0,2.0,W ,Sun
11-11-2016,25.0,31.0,27.3,83.0,1.7,4.0,5.0,260.0,1.0,N ,Drizzle
12-11-2016,25.0,32.0,27.9,83.0,16.0,3.0,3.0,140.0,1.0,N ,Rain
13-11-2016,26.0,31.0,27.3,85.0,11.8,3.2,4.0,290.0,2.0,W ,Rain
14-11-2016,25.0,31.6,27.4,81.0,41.0,1.9,4.0,310.0,2.0,N ,Rain
15-11-2016,26.0,32.4,28.1,75.0,0.0,2.0,3.0,140.0,1.0,N ,Sun
16-11-2016,25.0,32.2,28.7,76.0,4.0,1.6,4.0,290.0,2.0,N ,Drizzle
17-11-2016,25.0,32.4,28.7,77.0,1.0,,4.0,300.0,1.0,N ,Drizzle
18-11-2016,27.0,31.4,28.2,79.0,0.0,6.4,3.0,10.0,1.0,N ,Sun
19-11-2016,26.0,34.2,29.9,71.0,0.2,2.0,5.0,180.0,2.0,N ,Sun
20-11-2016,26.0,33.0,28.6,80.0,0.0,9.0,3.0,40.0,1.0,N ,Sun
21-11-2016,26.0,30.8,27.7,83.0,7.0,4.0,3.0,230.0,1.0,N ,Rain
22-11-2016,25.0,32.4,27.9,78.0,28.2,0.0,4.0,290.0,2.0,N ,Rain
23-11-2016,26.0,32.0,28.4,79.0,0.7,2.6,4.0,280.0,1.0,N ,Sun
24-11-2016,26.0,32.0,29.3,74.0,0.0,3.5,3.0,310.0,2.0,W ,Sun
25-11-2016,27.0,32.0,28.7,76.0,0.0,3.0,4.0,260.0,1.0,N ,Sun
26-11-2016,26.0,31.4,28.7,79.0,0.0,1.0,3.0,320.0,1.0,N ,Sun
27-11-2016,26.0,32.2,29.0,78.0,4.0,6.0,3.0,360.0,1.0,N ,Drizzle
28-11-2016,26.0,31.4,28.1,83.0,9.4,4.0,4.0,270.0,1.0,N ,Rain
29-11-2016,25.0,30.0,27.1,82.0,1.6,4.3,3.0,280.0,1.0,N ,Drizzle
30-11-2016,25.0,31.0,28.5,76.0,0.0,0.0,4.0,240.0,1.0,N ,Sun
01-12-2016,26.0,31.2,28.5,73.0,0.0,0.0,5.0,260.0,2.0,W ,Sun
02-12-2016,26.0,30.2,26.8,84.0,8888.0,1.6,5.0,290.0,2.0,W ,Rain
03-12-2016,25.0,32.8,28.5,76.0,6.4,0.3,5.0,280.0,3.0,W ,Rain
04-12-2016,25.0,30.0,25.0,89.0,0.4,2.2,6.0,190.0,2.0,N ,Sun
05-12-2016,24.0,28.4,25.8,86.0,14.8,0.2,5.0,240.0,3.0,W ,Rain
06-12-2016,24.0,30.8,27.7,77.0,1.7,0.3,5.0,260.0,2.0,W ,Drizzle
07-12-2016,26.0,32.0,28.8,75.0,0.0,3.5,5.0,320.0,2.0,N ,Sun
08-12-2016,25.0,32.2,28.3,79.0,8888.0,1.9,5.0,10.0,2.0,N ,Rain
09-12-2016,25.0,33.0,29.3,71.0,14.4,7.3,4.0,260.0,2.0,W ,Rain
10-12-2016,27.0,34.4,29.9,71.0,0.0,5.0,5.0,250.0,2.0,W ,Sun
11-12-2016,26.0,31.0,27.7,80.0,0.0,7.0,5.0,340.0,1.0,N ,Sun
12-12-2016,25.0,30.6,27.2,79.0,3.1,2.3,5.0,250.0,2.0,W ,Drizzle
13-12-2016,26.0,34.0,29.4,70.0,0.0,3.0,4.0,280.0,2.0,W ,Sun
14-12-2016,27.0,30.6,28.0,77.0,0.0,4.0,4.0,320.0,2.0,W ,Sun
15-12-2016,25.0,33.0,28.6,72.0,0.8,1.8,4.0,250.0,2.0,W ,Sun
16-12-2016,27.0,32.2,29.2,72.0,0.0,4.5,4.0,300.0,2.0,N ,Sun
17-12-2016,27.0,30.2,27.5,84.0,0.0,3.0,3.0,260.0,1.0,N ,Sun
18-12-2016,26.0,32.4,28.8,75.0,7.3,0.3,5.0,250.0,3.0,W ,Rain
19-12-2016,26.0,31.4,28.0,78.0,0.0,5.0,5.0,270.0,2.0,W ,Sun
20-12-2016,26.0,34.0,29.6,71.0,1.3,0.3,7.0,250.0,4.0,W ,Drizzle
21-12-2016,27.0,32.4,29.0,75.0,0.0,8.7,5.0,260.0,2.0,W ,Sun
