Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2024/05/16,03:29 PM,30.67,25.94,76.0,,7.08,11.26,1010.5,0.0,0.0,1.0,156.8
2024/05/16,03:34 PM,30.5,26.0,77.0,,6.76,12.39,1010.84,0.0,0.0,1.0,157.1
2024/05/16,03:39 PM,30.44,26.22,78.0,,5.95,10.3,1010.5,0.0,0.0,1.0,162.6
2024/05/16,03:44 PM,30.28,26.22,79.0,,5.79,10.78,1010.5,0.0,0.0,1.0,194.0
2024/05/16,03:49 PM,30.22,26.17,79.0,,6.11,10.46,1010.5,0.0,0.0,2.0,206.4
2024/05/16,03:54 PM,30.39,25.94,77.0,,4.99,8.85,1010.5,0.0,0.0,1.0,197.7
2024/05/16,03:59 PM,30.39,26.5,80.0,,6.76,11.75,1010.5,0.0,0.0,1.0,191.4
2024/05/16,04:04 PM,30.28,26.5,80.0,,5.47,9.33,1010.5,0.0,0.0,1.0,167.0
2024/05/16,04:09 PM,30.33,26.28,79.0,,6.6,10.3,1010.5,0.0,0.0,1.0,163.4
2024/05/16,04:14 PM,30.44,26.22,78.0,,5.47,9.33,1010.5,0.0,0.0,1.0,107.8
2024/05/16,04:19 PM,30.56,26.39,78.0,,5.63,10.78,1010.5,0.0,0.0,0.0,85.1
2024/05/16,04:24 PM,30.28,26.72,81.0,,4.67,8.69,1010.84,0.0,0.0,0.0,73.0
2024/05/16,04:29 PM,30.17,26.72,82.0,,5.79,9.17,1010.5,0.0,0.0,0.0,69.1
2024/05/16,04:34 PM,30.17,26.72,82.0,,4.83,8.04,1010.5,0.0,0.0,0.0,70.6
2024/05/16,04:39 PM,30.06,26.61,82.0,,3.7,6.6,1010.5,0.0,0.0,0.0,76.5
2024/05/16,04:44 PM,30.11,26.72,82.0,,4.34,7.4,1010.5,0.0,0.0,0.0,77.9
2024/05/16,04:49 PM,30.0,26.61,82.0,,3.7,6.44,1010.5,0.0,0.0,0.0,77.9
2024/05/16,04:54 PM,30.0,26.5,82.0,,2.9,5.47,1010.5,0.0,0.0,0.0,75.4
2024/05/16,04:59 PM,30.11,26.5,81.0,,3.7,5.47,1010.5,0.0,0.0,0.0,70.2
2024/05/16,05:04 PM,30.11,26.67,82.0,,4.02,6.76,1010.5,0.0,0.0,0.0,65.6
2024/05/16,05:09 PM,30.06,26.67,82.0,,4.67,8.04,1010.5,0.0,0.0,0.0,67.3
2024/05/16,05:14 PM,30.06,26.5,81.0,,3.86,6.92,1010.84,0.0,0.0,0.0,65.1
2024/05/16,05:19 PM,30.0,26.61,82.0,,3.86,6.44,1010.5,0.0,0.0,0.0,56.4
2024/05/16,05:24 PM,30.0,26.61,82.0,,5.15,7.88,1010.5,0.0,0.0,0.0,50.1
2024/05/16,05:29 PM,29.89,26.61,82.0,,5.95,8.69,1010.5,0.0,0.0,0.0,41.9
2024/05/16,05:34 PM,29.94,26.72,83.0,,3.7,7.56,1010.84,0.0,0.0,0.0,31.2
2024/05/16,05:39 PM,29.89,26.72,83.0,,5.31,7.88,1010.84,0.0,0.0,0.0,21.4
2024/05/16,05:44 PM,29.89,26.78,84.0,,4.83,7.72,1010.84,0.0,0.0,0.0,15.7
2024/05/16,05:49 PM,29.89,26.89,84.0,,3.86,6.76,1011.18,0.0,0.0,0.0,10.2
2024/05/16,05:54 PM,29.78,26.78,84.0,,3.54,6.6,1011.18,0.0,0.0,0.0,6.1
2024/05/16,05:59 PM,29.72,26.72,84.0,,3.22,5.47,1011.18,0.0,0.0,0.0,2.9
2024/05/16,06:04 PM,29.61,26.67,84.0,,3.86,6.44,1011.18,0.0,0.0,0.0,1.2
2024/05/16,06:09 PM,29.61,26.61,84.0,,3.7,6.11,1011.18,0.0,0.0,0.0,0.3
2024/05/16,06:14 PM,29.61,26.72,85.0,,2.57,4.67,1011.51,0.0,0.0,0.0,0.1
2024/05/16,06:19 PM,29.56,26.61,84.0,,2.57,4.99,1011.51,0.0,0.0,0.0,0.0
2024/05/16,06:24 PM,29.5,26.67,85.0,,2.09,3.06,1011.51,0.0,0.0,0.0,0.0
2024/05/16,06:29 PM,29.5,26.67,85.0,,2.09,4.18,1011.51,0.0,0.0,0.0,0.0
2024/05/16,06:34 PM,29.33,26.61,85.0,,1.93,3.06,1011.51,0.0,0.0,0.0,0.0
2024/05/16,06:39 PM,29.28,26.72,86.0,,2.57,4.67,1011.51,0.0,0.0,0.0,0.0
2024/05/16,06:44 PM,29.28,26.72,86.0,,2.09,4.34,1011.85,0.0,0.0,0.0,0.0
2024/05/16,06:49 PM,29.28,26.72,86.0,,0.8,2.74,1011.85,0.0,0.0,0.0,0.0
2024/05/16,06:54 PM,29.22,26.72,87.0,,2.09,2.74,1011.85,0.0,0.0,0.0,0.0
2024/05/16,06:59 PM,29.22,26.78,87.0,,1.61,2.9,1011.85,0.0,0.0,0.0,0.0
2024/05/16,07:04 PM,29.17,26.72,87.0,,1.45,2.74,1011.85,0.0,0.0,0.0,0.0
2024/05/16,07:09 PM,29.22,26.78,87.0,,0.16,0.64,1011.85,0.0,0.0,0.0,0.0
2024/05/16,07:14 PM,29.11,26.83,88.0,,1.29,2.25,1012.19,0.0,0.0,0.0,0.0
2024/05/16,07:19 PM,28.89,26.78,88.0,,0.16,0.97,1011.85,0.0,0.0,0.0,0.0
2024/05/16,07:24 PM,28.83,26.83,89.0,,0.0,0.64,1012.19,0.0,0.0,0.0,0.0
2024/05/16,07:29 PM,28.78,26.78,89.0,,0.0,0.64,1012.19,0.0,0.0,0.0,0.0
2024/05/16,07:34 PM,28.78,26.78,89.0,,0.32,1.77,1012.19,0.0,0.0,0.0,0.0
2024/05/16,07:39 PM,28.89,26.89,89.0,,0.16,0.64,1012.19,0.0,0.0,0.0,0.0
2024/05/16,07:44 PM,28.78,26.78,89.0,,0.0,0.0,1012.19,0.0,0.0,0.0,0.0
2024/05/16,07:49 PM,28.78,26.78,89.0,,0.0,0.0,1012.19,0.0,0.0,0.0,0.0
2024/05/16,07:54 PM,28.72,26.72,89.0,,0.16,0.48,1012.53,0.0,0.0,0.0,0.0
2024/05/16,07:59 PM,28.78,26.78,89.0,,0.32,1.13,1012.19,0.0,0.0,0.0,0.0
2024/05/16,08:04 PM,28.83,26.83,89.0,,0.48,1.77,1012.53,0.0,0.0,0.0,0.0
2024/05/16,08:09 PM,28.83,26.83,89.0,,0.64,1.77,1012.53,0.0,0.0,0.0,0.0
2024/05/16,08:14 PM,28.89,26.83,89.0,,0.8,2.57,1012.53,0.0,0.0,0.0,0.0
2024/05/16,08:19 PM,28.89,26.72,88.0,,0.32,1.61,1012.53,0.0,0.0,0.0,0.0
2024/05/16,08:24 PM,29.0,26.78,88.0,,0.97,1.77,1012.53,0.0,0.0,0.0,0.0
2024/05/16,08:29 PM,29.0,26.78,88.0,,0.64,2.57,1012.53,0.0,0.0,0.0,0.0
2024/05/16,08:34 PM,29.0,26.78,88.0,,0.97,2.9,1012.53,0.0,0.0,0.0,0.0
2024/05/16,08:39 PM,28.89,26.83,89.0,,1.13,1.77,1012.53,0.0,0.0,0.0,0.0
2024/05/16,08:44 PM,28.89,26.89,89.0,,0.16,0.97,1012.87,0.0,0.0,0.0,0.0
2024/05/16,08:49 PM,28.89,26.89,89.0,,0.0,1.45,1012.87,0.0,0.0,0.0,0.0
2024/05/16,08:54 PM,28.89,26.89,89.0,,1.61,2.41,1012.87,0.0,0.0,0.0,0.0
2024/05/16,08:59 PM,28.94,26.78,88.0,,2.09,4.02,1012.87,0.0,0.0,0.0,0.0
2024/05/16,09:04 PM,28.89,26.89,89.0,,0.97,1.77,1012.87,0.0,0.0,0.0,0.0
2024/05/16,09:09 PM,28.83,26.83,89.0,,2.57,4.18,1013.21,0.0,0.0,0.0,0.0
2024/05/16,09:14 PM,28.72,26.56,88.0,,2.74,5.63,1012.87,0.0,0.0,0.0,0.0
2024/05/16,09:19 PM,28.67,26.44,88.0,,2.25,4.83,1012.87,0.0,0.0,0.0,0.0
2024/05/16,09:24 PM,28.61,26.44,88.0,,2.57,4.02,1012.87,0.0,0.0,0.0,0.0
2024/05/16,09:29 PM,28.5,26.5,89.0,,2.09,4.34,1012.87,0.0,0.0,0.0,0.0
2024/05/16,09:34 PM,28.5,26.5,89.0,,1.61,4.51,1012.87,0.0,0.0,0.0,0.0
2024/05/16,09:39 PM,28.5,26.5,89.0,,1.77,3.54,1012.87,0.0,0.0,0.0,0.0
2024/05/16,09:44 PM,28.44,26.5,89.0,,2.41,4.34,1012.87,0.0,0.0,0.0,0.0
2024/05/16,09:49 PM,28.39,26.61,90.0,,0.8,2.74,1013.21,0.0,0.0,0.0,0.0
2024/05/16,09:54 PM,28.39,26.61,90.0,,0.64,2.9,1013.21,0.0,0.0,0.0,0.0
2024/05/16,09:59 PM,28.33,26.56,90.0,,1.45,4.51,1013.21,0.0,0.0,0.0,0.0
2024/05/16,10:04 PM,28.28,26.5,90.0,,1.93,3.7,1013.21,0.0,0.0,0.0,0.0
2024/05/16,10:09 PM,28.28,26.33,89.0,,1.77,4.83,1013.21,0.0,0.0,0.0,0.0
2024/05/16,10:14 PM,28.39,26.39,89.0,,1.77,3.7,1013.21,0.0,0.0,0.0,0.0
2024/05/16,10:19 PM,28.39,26.44,90.0,,2.74,4.34,1013.21,0.0,0.0,0.0,0.0
2024/05/16,10:24 PM,28.28,26.44,90.0,,6.28,10.62,1013.21,0.0,0.0,0.0,0.0
2024/05/16,10:29 PM,28.11,26.28,90.0,,3.06,6.76,1013.21,0.0,0.0,0.0,0.0
2024/05/16,10:34 PM,28.06,26.11,89.0,,1.29,4.34,1013.21,0.0,0.0,0.0,0.0
2024/05/16,10:39 PM,28.06,25.94,88.0,,1.93,4.51,1013.21,0.0,0.0,0.0,0.0
2024/05/16,10:44 PM,27.94,25.72,88.0,,2.09,4.18,1013.21,0.0,0.0,0.0,0.0
2024/05/16,10:49 PM,27.89,25.78,89.0,,1.45,4.51,1013.21,0.0,0.0,0.0,0.0
2024/05/16,10:54 PM,27.78,25.89,89.0,,0.64,3.54,1013.21,0.0,0.0,0.0,0.0
2024/05/16,10:59 PM,27.72,25.89,90.0,,0.32,1.77,1013.21,0.0,0.0,0.0,0.0
2024/05/16,11:04 PM,27.72,26.0,91.0,,0.8,1.45,1013.21,0.0,0.0,0.0,0.0
2024/05/16,11:09 PM,27.67,26.06,91.0,,2.9,6.44,1013.21,0.0,0.0,0.0,0.0
2024/05/16,11:14 PM,27.67,26.28,92.0,,2.25,3.38,1012.87,0.0,0.0,0.0,0.0
2024/05/16,11:19 PM,27.61,26.22,92.0,,1.61,3.38,1013.21,0.0,0.0,0.0,0.0
2024/05/16,11:24 PM,27.56,26.17,92.0,,0.48,2.57,1013.21,0.0,0.0,0.0,0.0
2024/05/16,11:29 PM,27.5,26.11,92.0,,1.61,3.22,1012.87,0.0,0.0,0.0,0.0
2024/05/16,11:34 PM,27.5,26.11,92.0,,1.13,2.41,1013.21,0.0,0.0,0.0,0.0
2024/05/16,11:39 PM,27.39,25.89,92.0,,0.48,2.09,1013.21,0.0,0.0,0.0,0.0
2024/05/16,11:44 PM,27.39,25.78,91.0,,1.77,3.54,1013.21,0.0,0.0,0.0,0.0
2024/05/16,11:49 PM,27.33,25.44,90.0,,1.13,2.9,1012.87,0.0,0.0,0.0,0.0
2024/05/16,11:54 PM,27.44,25.33,88.0,,0.8,2.09,1013.21,0.0,0.0,0.0,0.0
2024/05/16,11:59 PM,27.39,25.17,88.0,,0.16,1.45,1013.21,0.0,0.0,0.0,0.0
2024/05/17,12:04 AM,27.39,24.89,86.0,,0.8,2.25,1012.87,0.0,0.0,0.0,0.0
2024/05/17,12:09 AM,27.56,25.06,86.0,,0.8,1.77,1012.87,0.0,0.0,0.0,0.0
2024/05/17,12:14 AM,27.39,24.83,86.0,,0.32,1.45,1012.87,0.0,0.0,0.0,0.0
2024/05/17,12:19 AM,27.33,24.67,85.0,,0.48,1.45,1012.87,0.0,0.0,0.0,0.0
2024/05/17,12:24 AM,27.28,24.78,86.0,,0.8,1.77,1012.87,0.0,0.0,0.0,0.0
2024/05/17,12:29 AM,27.22,24.72,86.0,,0.0,0.32,1012.87,0.0,0.0,0.0,0.0
2024/05/17,12:34 AM,27.06,24.72,87.0,,0.0,0.32,1012.87,0.0,0.0,0.0,0.0
2024/05/17,12:39 AM,26.94,24.67,87.0,,0.0,0.8,1012.87,0.0,0.0,0.0,0.0
2024/05/17,12:44 AM,26.89,24.61,87.0,,0.16,0.48,1012.53,0.0,0.0,0.0,0.0
2024/05/17,12:49 AM,26.89,24.56,87.0,,0.8,1.77,1012.53,0.0,0.0,0.0,0.0
2024/05/17,12:54 AM,26.89,24.33,86.0,,0.64,1.61,1012.53,0.0,0.0,0.0,0.0
2024/05/17,12:59 AM,26.94,24.44,86.0,,0.64,1.13,1012.53,0.0,0.0,0.0,0.0
2024/05/17,01:04 AM,26.89,24.39,86.0,,1.61,2.25,1012.53,0.0,0.0,0.0,0.0
2024/05/17,01:09 AM,26.78,24.33,87.0,,0.48,1.93,1012.19,0.0,0.0,0.0,0.0
2024/05/17,01:14 AM,26.72,24.28,86.0,,0.32,1.13,1012.19,0.0,0.0,0.0,0.0
2024/05/17,01:19 AM,26.67,24.17,86.0,,0.48,1.77,1012.19,0.0,0.0,0.0,0.0
2024/05/17,01:24 AM,26.61,23.89,85.0,,1.93,3.38,1012.19,0.0,0.0,0.0,0.0
2024/05/17,01:29 AM,26.72,23.83,84.0,,3.22,4.83,1011.85,0.0,0.0,0.0,0.0
2024/05/17,01:34 AM,26.72,23.56,83.0,,2.57,4.67,1011.85,0.0,0.0,0.0,0.0
2024/05/17,01:39 AM,26.78,23.67,83.0,,1.61,3.38,1011.85,0.0,0.0,0.0,0.0
2024/05/17,01:44 AM,26.72,23.61,83.0,,0.97,2.25,1011.85,0.0,0.0,0.0,0.0
2024/05/17,01:49 AM,26.61,23.72,84.0,,1.45,2.9,1011.85,0.0,0.0,0.0,0.0
2024/05/17,01:54 AM,26.56,23.89,85.0,,0.97,2.25,1011.85,0.0,0.0,0.0,0.0
2024/05/17,01:59 AM,26.5,24.11,87.0,,1.77,3.54,1011.85,0.0,0.0,0.0,0.0
2024/05/17,02:04 AM,26.39,24.17,88.0,,0.97,3.22,1011.85,0.0,0.0,0.0,0.0
2024/05/17,02:09 AM,26.28,24.17,88.0,,0.97,2.9,1011.85,0.0,0.0,0.0,0.0
2024/05/17,02:14 AM,26.17,24.17,89.0,,0.64,1.77,1011.85,0.0,0.0,0.0,0.0
2024/05/17,02:19 AM,26.11,24.17,89.0,,2.9,5.47,1011.85,0.0,0.0,0.0,0.0
2024/05/17,02:24 AM,26.0,24.22,90.0,,2.41,5.95,1011.85,0.0,0.0,0.0,0.0
2024/05/17,02:29 AM,26.0,24.28,91.0,,2.25,4.34,1011.85,0.0,0.0,0.0,0.0
2024/05/17,02:34 AM,26.0,24.39,91.0,,0.16,1.77,1011.85,0.0,0.0,0.0,0.0
2024/05/17,02:39 AM,25.94,24.33,91.0,,0.0,0.0,1011.85,0.0,0.0,0.0,0.0
2024/05/17,02:44 AM,25.89,24.28,91.0,,0.16,0.64,1011.85,0.0,0.0,0.0,0.0
2024/05/17,02:49 AM,25.89,24.28,91.0,,0.0,0.32,1011.51,0.0,0.0,0.0,0.0
2024/05/17,02:54 AM,25.89,24.28,91.0,,0.0,0.0,1011.51,0.0,0.0,0.0,0.0
2024/05/17,02:59 AM,25.89,24.28,91.0,,0.0,0.0,1011.51,0.0,0.0,0.0,0.0
2024/05/17,03:04 AM,25.83,24.28,91.0,,0.0,0.0,1011.51,0.0,0.0,0.0,0.0
2024/05/17,03:09 AM,26.0,24.39,91.0,,1.13,1.77,1011.51,0.0,0.0,0.0,0.0
2024/05/17,03:14 AM,26.06,24.44,91.0,,1.13,1.61,1011.51,0.0,0.0,0.0,0.0
2024/05/17,03:19 AM,26.0,24.39,91.0,,2.9,4.02,1011.85,0.0,0.0,0.0,0.0
2024/05/17,03:24 AM,26.17,24.33,90.0,,2.25,3.7,1011.51,0.0,0.0,0.0,0.0
2024/05/17,03:29 AM,26.28,24.39,90.0,,3.54,4.83,1011.18,0.0,0.0,0.0,0.0
2024/05/17,03:34 AM,26.33,24.33,89.0,,1.45,4.18,1011.51,0.0,0.0,0.0,0.0
2024/05/17,03:39 AM,26.28,24.5,90.0,,0.64,1.77,1011.51,0.0,0.0,0.0,0.0
2024/05/17,03:44 AM,26.22,24.28,89.0,,3.06,3.54,1011.51,0.0,0.0,0.0,0.0
2024/05/17,03:49 AM,26.33,24.33,89.0,,2.74,3.54,1011.51,0.0,0.0,0.0,0.0
2024/05/17,03:54 AM,26.39,24.39,89.0,,0.48,2.74,1011.51,0.0,0.0,0.0,0.0
2024/05/17,03:59 AM,26.33,24.33,89.0,,0.0,1.13,1011.51,0.0,0.0,0.0,0.0
2024/05/17,04:04 AM,26.28,24.28,89.0,,0.64,1.13,1011.51,0.0,0.0,0.0,0.0
2024/05/17,04:09 AM,26.28,24.44,90.0,,0.48,1.93,1011.51,0.0,0.0,0.0,0.0
2024/05/17,04:14 AM,26.22,24.44,90.0,,1.45,3.54,1011.85,0.0,0.0,0.0,0.0
2024/05/17,04:19 AM,26.22,24.61,91.0,,1.29,4.18,1011.85,0.0,0.0,0.0,0.0
2024/05/17,04:24 AM,26.11,24.5,91.0,,0.97,2.41,1011.85,0.0,0.0,0.0,0.0
2024/05/17,04:29 AM,26.11,24.72,92.0,,1.13,3.22,1011.85,0.0,0.0,0.0,0.0
2024/05/17,04:34 AM,26.11,24.78,92.0,,0.8,3.06,1011.85,0.0,0.0,0.0,0.0
2024/05/17,04:39 AM,26.11,24.78,92.0,,1.45,3.22,1011.85,0.0,0.0,0.0,0.0
2024/05/17,04:44 AM,26.11,24.67,92.0,,0.97,2.25,1011.85,0.0,0.0,0.0,0.0
2024/05/17,04:49 AM,26.11,24.5,91.0,,1.61,4.67,1011.85,0.0,0.0,0.0,0.0
2024/05/17,04:54 AM,26.11,24.5,91.0,,0.16,0.48,1011.85,0.0,0.0,0.0,0.0
2024/05/17,04:59 AM,26.22,24.61,91.0,,0.0,0.0,1011.85,0.0,0.0,0.0,0.0
2024/05/17,05:04 AM,26.17,24.56,91.0,,1.13,2.41,1012.19,0.0,0.0,0.0,0.0
2024/05/17,05:09 AM,26.0,24.72,92.0,,1.13,3.06,1011.85,0.0,0.0,0.0,0.0
2024/05/17,05:14 AM,25.89,24.61,92.0,,0.64,3.54,1012.19,0.0,0.0,0.0,0.0
2024/05/17,05:19 AM,25.89,24.61,92.0,,2.25,4.99,1012.53,0.0,0.0,0.0,0.0
2024/05/17,05:24 AM,25.89,24.61,92.0,,2.09,4.34,1012.53,0.0,0.0,0.0,0.0
2024/05/17,05:29 AM,25.83,24.5,92.0,,5.95,10.94,1012.53,0.0,0.0,0.0,0.0
2024/05/17,05:34 AM,25.61,24.28,92.0,,4.99,11.58,1012.53,0.0,0.0,0.0,0.0
2024/05/17,05:39 AM,25.5,24.22,92.0,,5.15,9.98,1012.87,0.0,0.0,0.0,0.0
2024/05/17,05:44 AM,25.56,24.22,92.0,,4.34,9.01,1012.53,0.0,0.0,0.0,0.1
2024/05/17,05:49 AM,25.61,24.28,92.0,,1.45,5.95,1012.53,0.0,0.0,0.0,0.2
2024/05/17,05:54 AM,25.56,24.28,92.0,,1.13,3.86,1012.53,0.0,0.0,0.0,0.7
2024/05/17,05:59 AM,25.61,24.28,92.0,,0.16,1.45,1012.87,0.0,0.0,0.0,1.6
2024/05/17,06:04 AM,25.61,24.28,92.0,,0.0,0.16,1012.87,0.0,0.0,0.0,3.8
2024/05/17,06:09 AM,25.5,24.22,92.0,,2.57,3.22,1012.87,0.0,0.0,0.0,7.0
2024/05/17,06:14 AM,25.5,24.22,92.0,,1.45,2.74,1012.87,0.0,0.0,0.0,12.2
2024/05/17,06:19 AM,25.56,24.22,92.0,,1.93,3.54,1012.87,0.0,0.0,0.0,16.4
2024/05/17,06:24 AM,25.56,24.28,92.0,,1.77,3.38,1012.53,0.0,0.0,0.0,20.5
2024/05/17,06:29 AM,25.67,24.33,92.0,,1.29,2.74,1012.53,0.0,0.0,0.0,24.6
2024/05/17,06:34 AM,25.83,24.28,91.0,,2.09,2.74,1012.53,0.0,0.0,0.0,26.6
2024/05/17,06:39 AM,26.0,24.39,91.0,,3.7,5.95,1012.87,0.0,0.0,0.0,28.5
2024/05/17,06:44 AM,26.06,24.44,91.0,,3.54,4.99,1012.87,0.0,0.0,0.0,37.7
2024/05/17,06:49 AM,26.11,24.39,90.0,,2.74,4.67,1012.87,0.0,0.0,0.0,41.8
2024/05/17,06:54 AM,26.22,24.39,90.0,,0.8,2.25,1012.87,0.0,0.0,0.0,63.8
2024/05/17,06:59 AM,26.5,24.56,89.0,,1.45,2.9,1012.87,0.0,0.0,0.0,72.3
2024/05/17,07:04 AM,26.78,24.61,88.0,,3.06,4.51,1012.87,0.0,0.0,0.0,85.1
2024/05/17,07:09 AM,27.11,24.78,87.0,,1.61,3.7,1012.87,0.0,0.0,0.0,93.2
2024/05/17,07:14 AM,27.78,25.0,85.0,,0.0,0.48,1012.87,0.0,0.0,0.0,100.1
2024/05/17,07:19 AM,28.83,25.33,82.0,,0.16,0.16,1012.87,0.0,0.0,1.0,112.6
2024/05/17,07:24 AM,29.06,25.56,81.0,,1.29,3.06,1012.87,0.0,0.0,1.0,133.4
2024/05/17,07:29 AM,28.72,25.28,82.0,,0.64,1.93,1012.87,0.0,0.0,1.0,139.8
2024/05/17,07:34 AM,28.78,25.33,82.0,,0.48,1.61,1012.87,0.0,0.0,1.0,153.2
2024/05/17,07:39 AM,29.5,25.5,79.0,,0.16,0.8,1013.21,0.0,0.0,1.0,169.4
2024/05/17,07:44 AM,30.0,25.89,79.0,,1.29,2.9,1013.21,0.0,0.0,1.0,184.3
2024/05/17,07:49 AM,29.33,25.5,80.0,,1.29,3.54,1013.21,0.0,0.0,2.0,206.8
2024/05/17,07:54 AM,29.44,25.67,80.0,,1.77,4.02,1013.21,0.0,0.0,2.0,216.8
2024/05/17,07:59 AM,29.78,25.89,79.0,,1.77,3.86,1013.55,0.0,0.0,2.0,238.3
2024/05/17,08:04 AM,29.94,25.78,78.0,,0.64,2.41,1013.21,0.0,0.0,2.0,262.8
2024/05/17,08:09 AM,30.11,26.17,79.0,,3.06,5.63,1013.55,0.0,0.0,2.0,263.3
2024/05/17,08:14 AM,29.72,26.0,81.0,,4.51,9.01,1013.55,0.0,0.0,2.0,286.1
2024/05/17,08:19 AM,29.56,25.89,81.0,,4.51,8.21,1013.55,0.0,0.0,3.0,333.8
2024/05/17,08:24 AM,29.5,25.89,81.0,,7.08,12.07,1013.55,0.0,0.0,3.0,329.9
2024/05/17,08:29 AM,29.5,25.83,81.0,,8.21,13.03,1013.88,0.0,0.0,3.0,336.1
2024/05/17,08:34 AM,29.61,26.0,81.0,,9.33,14.16,1013.88,0.0,0.0,3.0,368.4
2024/05/17,08:39 AM,29.56,26.0,81.0,,8.37,13.84,1013.88,0.0,0.0,3.0,376.4
2024/05/17,08:44 AM,29.33,25.83,82.0,,9.01,13.68,1013.88,0.0,0.0,4.0,435.4
2024/05/17,08:49 AM,29.5,25.83,81.0,,5.15,11.58,1013.88,0.0,0.0,4.0,429.7
2024/05/17,08:54 AM,29.89,25.72,78.0,,7.08,11.58,1013.88,0.0,0.0,4.0,473.4
2024/05/17,08:59 AM,29.94,25.33,76.0,,10.62,15.77,1013.88,0.0,0.0,4.0,505.7
2024/05/17,09:04 AM,29.94,25.83,78.0,,8.21,13.68,1013.88,0.0,0.0,5.0,589.2
2024/05/17,09:09 AM,29.89,25.44,77.0,,7.4,13.03,1013.88,0.0,0.0,6.0,631.3
2024/05/17,09:14 AM,30.17,25.78,77.0,,7.56,14.16,1013.88,0.0,0.0,5.0,578.0
2024/05/17,09:19 AM,30.22,25.83,78.0,,8.53,14.32,1013.55,0.0,0.0,2.0,257.3
2024/05/17,09:24 AM,30.17,25.67,77.0,,5.47,10.94,1013.88,0.0,0.0,1.0,163.6
2024/05/17,09:29 AM,30.28,26.06,78.0,,6.11,9.17,1013.88,0.0,0.0,0.0,100.2
2024/05/17,09:34 AM,29.83,25.89,79.0,,8.37,13.68,1013.88,0.0,0.0,1.0,107.0
2024/05/17,09:39 AM,29.67,25.67,79.0,,7.88,11.91,1013.88,0.0,0.0,1.0,197.5
2024/05/17,09:44 AM,29.61,25.78,80.0,,9.01,14.8,1013.55,0.0,0.0,7.0,788.4
2024/05/17,09:49 AM,30.0,25.94,79.0,,7.72,15.29,1013.55,0.0,0.0,7.0,722.0
2024/05/17,09:54 AM,30.0,25.89,79.0,,10.46,15.45,1013.55,0.0,0.0,7.0,732.4
2024/05/17,09:59 AM,30.17,25.94,78.0,,9.65,16.57,1013.55,0.0,0.0,7.0,742.6
2024/05/17,10:04 AM,30.33,26.06,78.0,,10.94,17.22,1013.55,0.0,0.0,7.0,814.6
2024/05/17,10:09 AM,30.22,26.0,78.0,,9.65,17.22,1013.21,0.0,0.0,2.0,246.7
2024/05/17,10:14 AM,29.67,25.67,79.0,,9.33,15.77,1013.55,0.0,0.0,8.0,864.3
2024/05/17,10:19 AM,30.22,25.72,77.0,,11.1,15.77,1013.55,0.0,0.0,8.0,858.9
2024/05/17,10:24 AM,30.28,25.72,77.0,,8.85,14.8,1013.21,0.0,0.0,2.0,283.0
2024/05/17,10:29 AM,30.17,25.5,76.0,,8.69,14.32,1013.21,0.0,0.0,8.0,856.5
2024/05/17,10:34 AM,30.22,25.44,75.0,,11.26,17.22,1012.87,0.0,0.0,8.0,915.2
2024/05/17,10:39 AM,30.28,25.56,76.0,,11.1,17.06,1013.21,0.0,0.0,6.0,632.5
2024/05/17,10:44 AM,30.39,25.56,76.0,,8.69,14.8,1012.87,0.0,0.0,5.0,615.4
2024/05/17,10:49 AM,30.61,25.72,75.0,,9.01,15.29,1012.87,0.0,0.0,5.0,522.5
2024/05/17,10:54 AM,30.56,25.83,76.0,,12.07,17.86,1012.87,0.0,0.0,4.0,488.2
2024/05/17,10:59 AM,30.17,25.89,78.0,,10.46,17.22,1012.87,0.0,0.0,7.0,790.0
2024/05/17,11:04 AM,30.11,26.17,79.0,,13.03,18.99,1012.87,0.0,0.0,7.0,802.5
2024/05/17,11:09 AM,30.17,26.06,79.0,,9.81,18.02,1012.87,0.0,0.0,8.0,835.0
2024/05/17,11:14 AM,30.28,26.17,79.0,,10.78,18.18,1012.87,0.0,0.0,9.0,969.3
2024/05/17,11:19 AM,30.61,25.72,75.0,,9.81,16.73,1012.53,0.0,0.0,9.0,968.2
2024/05/17,11:24 AM,30.94,26.06,75.0,,11.75,18.99,1012.87,0.0,0.0,9.0,961.2
2024/05/17,11:29 AM,31.0,26.22,76.0,,12.07,19.47,1012.53,0.0,0.0,4.0,455.9
2024/05/17,11:34 AM,30.56,25.94,77.0,,9.65,18.02,1012.19,0.0,0.0,4.0,511.0
2024/05/17,11:39 AM,30.5,26.06,77.0,,9.81,16.25,1012.19,0.0,0.0,8.0,902.1
2024/05/17,11:44 AM,30.5,25.89,77.0,,11.1,17.06,1012.19,0.0,0.0,8.0,851.7
2024/05/17,11:49 AM,30.56,26.0,77.0,,9.33,17.7,1012.19,0.0,0.0,8.0,853.0
2024/05/17,11:54 AM,30.72,26.0,76.0,,10.94,18.99,1011.85,0.0,0.0,8.0,821.1
2024/05/17,11:59 AM,31.0,25.83,74.0,,11.42,17.7,1011.85,0.0,0.0,8.0,848.9
2024/05/17,12:04 PM,30.94,25.94,75.0,,11.75,18.18,1011.85,0.0,0.0,7.0,813.4
