target,config_id,n_estimators,learning_rate,max_depth,r2_score,rmse,mae,training_time,r2_std
ss,36,500,0.1,7,0.11352514423109568,2.347442946868273,1.8757673728179007,0.6333050727844238,0.07346262188940288
ss,37,200,0.1,4,0.09638660032689805,2.3716032812798797,1.9010214519665654,0.1718142827351888,0.06639955469953397
ss,38,100,0.02,4,0.17032618502928132,2.27301247584653,1.7931012703776512,0.08602197964986165,0.013885809137425511
ss,39,150,0.2,4,0.028046016279865582,2.45917972732823,1.9638956642147658,0.12897578875223795,0.07665149810853318
ss,40,400,0.1,10,0.1262827914006742,2.3321626017997574,1.8718942571212895,0.6426307360331217,0.03114128820212457
ss,41,100,0.01,7,0.1595095373344794,2.287662310422599,1.7989785164528505,0.12663706143697104,0.02406216789582891
ss,42,150,0.08,6,0.1641881056769948,2.2804200386094062,1.818757113875515,0.1737238566080729,0.056373148791579855
ss,43,50,0.2,10,0.12305707000232073,2.3368771781130273,1.8616456632098934,0.0814651648203532,0.012970613962112442
ss,44,400,0.05,6,0.10442834896094995,2.361261471649565,1.8943454488877904,0.45987828572591144,0.059129389536808456
ss,45,250,0.15,5,0.045493003613595207,2.4368809845562978,1.9529875407570796,0.24979337056477866,0.07015404260188325
ss,46,100,0.02,8,0.20460794948540204,2.2247622707821826,1.7637469234764929,0.13953463236490884,0.041243173289188834
ss,47,500,0.2,8,0.029154854039108485,2.458301784899288,1.9681848704929186,0.6923988660176595,0.049253854939814073
ss,48,250,0.3,8,-0.014097147015559678,2.5127053401646413,2.021672435387762,0.3477579752604167,0.049463251392245264
ss,49,500,0.08,4,0.09997180847821625,2.367509939539438,1.8995493304487934,0.43057068188985187,0.03772574778349088
ss,50,100,0.08,5,0.1732094754672738,2.268518609631126,1.8084978148613153,0.10166096687316895,0.0476055250139229
ss,51,200,0.15,9,0.09849348488990568,2.3695211784041414,1.907515157584171,0.303372859954834,0.010307276908281524
ss,52,500,0.1,5,0.06542286408519642,2.412288516279747,1.9317439680365052,0.5126927693684896,0.05427102207036939
ss,53,50,0.3,10,-0.045113030946743495,2.5506686937415757,2.050542747550816,0.08327102661132812,0.06788695258534884
ss,54,500,0.01,10,0.20779572836010488,2.220678379394404,1.7751000285371372,0.8075910409291586,0.03720405679241457
ss,55,100,0.01,9,0.16535117015428513,2.279564485179067,1.7942780875027413,0.15085260073343912,0.02800118481625449
ss,56,50,0.01,5,0.0919682403099444,2.3779189202184803,1.8595220370608587,0.05095966657002767,0.01175557528522639
ss,57,250,0.08,10,0.17091964663103024,2.2704690909182697,1.814717765680231,0.4025026162465413,0.05988109740441481
ss,58,300,0.05,8,0.1672135543037776,2.276931385326819,1.8143416463739463,0.4180954297383626,0.034816263593431956
ss,59,150,0.02,4,0.19452888427059448,2.2395441001346117,1.7708793090158614,0.13006695111592612,0.02186611675323508
ss,60,200,0.3,4,-0.13547939433589629,2.6562519248858636,2.1365015597785484,0.2467670440673828,0.12749307724696063
ss,61,200,0.01,5,0.18637203333049923,2.250765877476671,1.7769755397775135,0.2246390183766683,0.02394169510573183
